,CREB,STAT5,p38,STAT1,STAT3,S6,IkB,NFkB,ERK,STAT6,MAPKAPK2,Frequency
1326,0.162132407,0.545900571,0.0,0.0,0.111097667,0.080365922,0.508590721,1.128150904,0.387692227,0.641908443,0.26107972,0.173874204
1330,0.045204669,0.324140706,0.0,0.0,0.150431252,0.02187023,0.311054498,0.997015398,0.249660763,0.627176085,0.180869208,0.05266938
1331,0.082507564,0.234032935,0.0,0.0,0.310910821,0.09428231,0.219199667,0.783271685,0.37579325,0.590424168,0.157037784,0.038150018
1337,0.183377928,0.508693381,0.0,0.0,0.065425203,0.015985044,0.358388448,0.840013456,0.48646918,0.549573525,0.198897015,0.049165072
1357,0.163981561,0.090827831,0.0,0.0,0.0,0.062648185,0.230049749,0.857518804,0.252960405,0.360959253,0.217118732,0.423141329
1377,0.180024624,0.66856738,0.037045838,0.0,1.834729629,0.094097261,0.489346002,1.367176029,0.44969937,0.758286311,0.203162241,0.146153582
1381,0.031206585,0.568355565,0.0,0.0,1.005628711,0.076569091,0.421746535,1.222958928,0.431619135,0.789454505,0.114946405,0.261957397
1400,0.141063748,0.11420145,0.0,0.0,0.0,0.009165697,0.197400942,0.789017795,0.320131118,0.575566415,0.137378607,3.22020996
1414,0.151630314,0.36175433,0.0,0.0,0.100743654,0.099681473,0.54233506,1.338814453,0.426895263,0.603571068,0.211532627,0.155757966
1418,0.176445716,0.38684849,0.0,0.0,0.0,0.133599994,0.4943001,1.268762686,0.359220971,0.655134991,0.315783432,0.17203057
1427,0.356632105,0.154222394,0.0,0.0,0.0,0.099707225,0.234206146,1.049934186,0.30333298,0.562644554,0.213667538,0.166593782
1428,0.018820084,0.415711614,0.0,0.0,0.328913529,0.086663169,0.245304606,0.911349508,0.313879459,0.580941539,0.142244889,0.361630051
1431,0.153453244,0.204928901,0.0,0.0,0.312975577,0.138022021,0.330031901,1.381979862,0.296989543,0.50858036,0.163613281,0.116500092
1464,0.056903226,0.538762461,0.0,0.0,0.21790899,0.117969934,0.325891851,1.083045268,0.284146952,0.649265311,0.1137052,0.211322724
1469,0.10406894,0.188282288,0.0,0.0,0.090299559,0.090290197,0.350416575,1.035487831,0.321930497,0.582371621,0.149742107,0.035609108
1472,0.034093427,0.223772444,0.0,0.0,0.0,0.321147673,0.237987141,0.971144328,0.327218748,0.607705857,0.077167725,0.155696036
1473,0.205707487,0.161813248,0.0,0.0,1.584352957,0.384976913,0.510451694,1.390223589,0.269437017,0.792150042,0.119000386,0.036970359
1475,0.120763585,0.216083555,0.0,0.0,0.0,0.238222098,0.451740256,1.372563797,0.382504067,0.772789196,0.191860346,0.198380717
1480,0.161594634,0.000865602,0.0,0.0,0.0,0.318482152,0.159632091,0.889260487,0.342573491,0.471279695,0.072591341,0.052852127
1488,0.326042628,0.194187437,0.0,0.0,0.0,0.34695763,0.284960488,1.063867397,0.21425431,0.523082744,0.218235971,0.024248648
