,CREB,STAT5,p38,STAT1,STAT3,S6,IkB,NFkB,ERK,STAT6,MAPKAPK2,Frequency
1326,0.123207361,1.058767024,0.0,0.0,0.709501528,0.10911469,0.582722469,1.280090608,0.456606513,0.89452085,0.134610863,9.210547305
1330,0.062735486,0.806227293,0.0,0.0,0.460468864,0.094790246,0.424940968,1.118193185,0.39803373,0.775340404,0.08250814,9.695954034
1331,0.071524082,0.169939752,0.0,0.0,1.642663994,0.074900289,0.3811779,1.053043987,0.350063145,0.627728133,0.037259022,6.364205501
1337,0.088375584,0.404314576,0.0,0.0,0.253996475,0.075189989,0.461851122,1.204018886,0.41029677,0.723145574,0.111248008,18.56332637
1357,0.100629557,0.469405436,0.0,0.0,0.831736364,0.084057378,0.4050155,1.181351421,0.387251335,0.677996941,0.11397547,6.060824315
1377,0.11557783,0.518652073,0.0,0.0,2.183040721,0.083757705,0.495928925,1.285071535,0.459345645,0.804013482,0.074530583,4.023522129
1381,0.092494232,0.513590109,0.0,0.0,0.89805441,0.073705767,0.439195426,1.230746008,0.429360294,0.817855152,0.057805348,8.141124756
1400,0.069191089,0.282972083,0.0,0.0,0.289955879,0.027653032,0.410224652,1.041063733,0.375779053,0.68330309,0.051511062,15.62129339
1414,0.133102387,0.549678688,0.0,0.0,0.819572524,0.104000966,0.666701966,1.360332554,0.468132976,0.850928231,0.089565417,11.0300342
1418,0.134203426,0.537713019,0.0,0.0,0.292305025,0.102392168,0.719713321,1.394558723,0.508338039,0.897400256,0.144026559,16.94272752
1427,0.114470485,0.233770844,0.0,0.0,1.908972119,0.135894032,0.409499824,1.146595692,0.346414968,0.624150092,0.075791098,5.226879907
1428,0.064563555,0.40840346,0.0,0.0,0.560755583,0.116379367,0.378069526,1.153697591,0.424720373,0.782136889,0.086134591,19.15066966
1431,0.161672218,0.140029717,0.022861886,0.0,0.439819551,0.181869102,0.470224164,1.442722913,0.452297884,0.711863304,0.207147034,18.5459971
1464,0.08669995,0.588428554,0.027043149,0.0,0.562702512,0.15314508,0.652421657,1.442638138,0.411162907,0.843305305,0.131606912,7.678058962
1469,0.10403848,0.30415955,0.0,0.0,0.511004234,0.124314243,0.556196063,1.240740121,0.393572522,0.748528424,0.077169799,10.19960349
1472,0.032887088,0.40587652,0.0,0.0,1.107348832,0.220126923,0.399860368,1.207890259,0.38809736,0.722123587,0.057696685,6.683674426
1473,0.213865988,0.212463877,0.029387664,0.0,2.169496091,0.306815871,0.679353161,1.572721452,0.474120313,0.825308668,0.104087733,9.869478557
1475,0.100288208,0.502016812,0.0,0.0,0.492854366,0.297726822,0.644627105,1.404307121,0.433416892,0.777756102,0.157985707,13.6461136
1480,0.065767294,0.328117563,0.0,0.0,0.29752456,0.245746897,0.479737646,1.191028717,0.402151662,0.703439829,0.096405257,11.66899468
1488,0.205322914,0.477701231,0.003209423,0.0,1.994524215,0.362782534,0.631144537,1.389163328,0.47400383,0.839527984,0.107256013,8.699559245
