,CREB,STAT5,p38,STAT1,STAT3,S6,IkB,NFkB,ERK,STAT6,MAPKAPK2,Frequency
1326,0.315207763,0.176366415,0.0,0.0,0.078950282,0.086395617,0.453943264,0.603857209,0.014742039,0.0,0.24748293,0.44183821
1330,0.142762429,0.195467396,0.0,0.0,0.0,0.069716387,0.443405678,0.562890566,0.044736917,0.0,0.34585992,0.862540846
1331,0.223280715,0.155405702,0.0,0.0,0.007974469,0.074046051,0.228353518,0.600409016,0.068734031,0.0,0.218108437,0.128960688
1337,0.163393777,0.115704914,0.0,0.0,0.1047732,0.038800547,0.32602405,0.51700681,0.0,0.0,0.26843138,0.1698626
1357,0.218105479,0.087759704,0.0,0.0,0.037489133,0.033974519,0.368149378,0.463377659,0.0,0.0,0.315149866,0.059478669
1377,0.199559309,0.274945993,0.090051694,0.0,0.0,0.096937123,0.381859215,1.007535752,0.094459494,0.0,0.041547188,0.020675193
1381,0.331622549,0.175176914,0.0,0.0,0.0,0.040970003,0.341528359,0.538157128,0.022762051,0.0,0.252842899,0.228239902
1400,0.184008416,0.097203112,0.0,0.0,0.0,0.057935111,0.428073423,0.422596182,0.0,0.0,0.265241565,0.273687668
1414,0.83836156,0.098548653,0.548990924,0.0,0.0,0.35818972,1.739913559,1.454743895,0.0,0.0,0.782620618,0.153770114
1418,0.376637109,0.124931271,0.0,0.0,0.0,0.091650424,0.767426808,1.01997198,0.087547911,0.0,0.361998139,0.351716376
1427,0.215279312,0.070272138,0.0,0.0,0.0,0.113258339,0.391561825,0.501093235,0.0,0.0,0.221904072,0.36836881
1428,0.115565479,0.155575121,0.0,0.0,0.0,0.077874758,0.266842144,0.425068926,0.0,0.0,0.3026997,0.11881585
1431,0.416108955,0.079753535,0.0,0.0,0.17586954,0.18686142,0.332500774,0.659318659,0.092435023,0.016053564,0.483163514,0.217967869
1464,0.308778843,0.146151848,0.0,0.0,0.0,0.102364774,0.299534362,0.687565659,0.016934378,0.0,0.2428257,0.179268645
1469,0.259967269,0.092996498,0.0,0.0,0.0,0.092913998,0.45927509,0.637262366,0.0,0.015419413,0.25529133,0.112752676
1472,0.169641649,0.085248803,0.0,0.0,0.0,0.18448151,0.19558707,0.499929248,0.0,0.0,0.234221228,0.469945844
1473,0.235330746,0.123396856,0.0,0.0,0.0,0.253560284,0.340449296,0.442741329,0.0,0.0,0.307382542,0.297955409
1475,0.356985297,0.11777912,0.0,0.0,0.0,0.245729357,0.482442652,0.56973053,0.009351319,0.0,0.308103376,0.331505033
1480,0.175393296,0.117119239,0.0,0.0,0.0,0.209581185,0.364593479,0.619385205,0.0,0.0,0.297545261,0.278755522
1488,0.662161919,0.150450124,0.0,0.0,0.0,0.21182884,0.523645232,0.824953682,0.025889997,0.0,0.484002989,0.178550521
