,CREB,STAT5,p38,STAT1,STAT3,S6,IkB,NFkB,ERK,STAT6,MAPKAPK2,Frequency
1326,0.077140386,0.427844686,0.0,0.0,0.473302837,0.125600056,0.355621799,1.256516779,0.473025586,0.79070035,0.081971131,1.319718717
1330,0.040153486,0.342530826,0.0,0.0,0.255572362,0.098066557,0.351740547,1.067943325,0.384389931,0.689591569,0.081134687,2.890467705
1331,0.06612056,0.200975628,0.0,0.0,0.605254624,0.11066586,0.356628935,1.100883744,0.364789801,0.692833163,0.047355857,1.218931962
1337,0.128120035,0.284449097,0.0,0.0,0.137155567,0.089146752,0.282441672,1.099225723,0.45284314,0.63737627,0.082233719,1.202988067
1357,0.069497673,0.290732797,0.0,0.0,0.044059727,0.120868603,0.357307293,1.097141468,0.35683683,0.708221716,0.092111158,0.537647638
1377,0.101151455,0.479008934,0.0,0.0,1.657910884,0.130066804,0.420446341,1.351507098,0.462559841,0.860294088,0.053587416,0.618735651
1381,0.055394746,0.283692695,0.0,0.0,0.314060096,0.053463217,0.331538971,1.112213258,0.401350647,0.713066913,0.020860201,0.785996946
1400,0.0,0.145240079,0.0,0.0,0.0,0.073002471,0.344376971,1.107895331,0.39876034,0.714764937,0.049446083,0.960763521
1414,0.140537149,0.232575256,0.057873791,0.0,0.332505629,0.132924269,0.62160558,1.585083411,0.506884679,0.816721306,0.112749031,2.435854657
1418,0.109023976,0.209280657,0.009864147,0.0,0.0,0.138795687,0.588154718,1.496357726,0.506703314,0.799039721,0.131303278,3.573118788
1427,0.036230407,0.062283258,0.0,0.0,0.192392146,0.129086975,0.354436035,1.193936471,0.415642696,0.728198145,0.060264158,0.689723451
1428,0.039437808,0.215717842,0.0,0.0,0.278257867,0.134025216,0.295995071,1.208980933,0.422080744,0.751701021,0.076855709,1.63705265
1431,0.056999088,0.299230953,0.0,0.0,0.370384858,0.147506446,0.380524296,1.369242302,0.434678021,0.79862197,0.134584625,1.980954199
1464,0.3397699,0.291558918,0.023093668,0.0,0.205994846,0.14157152,0.365237316,1.264263757,0.416164799,0.757173416,0.077904969,1.043393924
1469,0.217146914,0.203414538,0.0,0.0,0.173347787,0.151030203,0.486892629,1.172013899,0.447544946,0.754886137,0.081601936,0.988008782
1472,0.068714021,0.116194384,0.0,0.0,0.341527166,0.242173374,0.383362343,1.29171492,0.414360393,0.729779031,0.062888282,0.848248508
1473,0.07309156,0.211414122,0.0,0.0,0.074699744,0.255171041,0.401416664,1.196503039,0.457175057,0.78656858,0.039091414,1.087049927
1475,0.030193587,0.139673716,0.0,0.0,0.206970492,0.221069304,0.300119195,1.137331611,0.39353956,0.686809375,0.032932569,0.77458766
1480,0.01893354,0.159312028,0.0,0.0,0.107506896,0.195528418,0.349102153,1.170046753,0.408569514,0.717937791,0.025225178,1.053202822
1488,0.087574289,0.275656585,0.0,0.0,0.283311805,0.291575288,0.425389545,1.152102752,0.50347628,0.804473711,0.090065384,0.742033528
