,CREB,STAT5,p38,STAT1,STAT3,S6,IkB,NFkB,ERK,STAT6,MAPKAPK2,Frequency
1326,0.195953082,0.360242201,0.0,0.0,0.101123907,0.088635401,0.281017315,1.066745032,0.459024995,0.626491694,0.219910361,0.138456213
1330,0.026719672,0.810953144,0.0,0.0,0.255733646,0.093429106,0.364771985,1.093850257,0.329407359,0.872876036,0.14027966,0.114452535
1331,0.109876527,0.336472725,0.0,0.0,0.0,0.040751198,0.342805339,0.953224822,0.436506619,0.643268612,0.200459156,0.130347362
1337,0.092874027,0.125087612,0.0,0.0,0.565438159,0.166395595,0.340494202,1.327475982,0.425024745,0.661596781,0.125490565,0.030197796
1357,0.191348627,0.145839989,0.0,0.0,0.0,0.038123828,0.21770965,0.681757419,0.237039763,0.373213356,0.150999694,0.471368455
1377,0.099088854,0.534649093,0.0,0.0,2.19421194,0.104473042,0.446412642,1.221577208,0.476348893,0.73363815,0.159375792,0.127004755
1381,0.130275515,0.64018299,0.0,0.0,0.57340023,0.0,0.391902658,1.030377608,0.442240339,0.774101739,0.167128084,0.197317077
1400,0.244952716,0.086407589,0.0,0.0,0.0,0.029539074,0.219375174,0.832316042,0.349424236,0.622822926,0.123444983,4.483003996
1414,0.593957761,0.233974648,0.75892629,0.0,0.322954116,0.274761117,1.539094514,1.505786,0.291533791,0.625338788,0.611064027,0.624233438
1418,0.217116764,0.260653308,0.0,0.0,0.0,0.148832403,0.571911994,1.255507756,0.421035199,0.722666424,0.290433298,0.185706246
1427,0.185589733,0.080234611,0.0,0.0,0.0,0.092612769,0.20982213,1.040302168,0.323492379,0.719560601,0.120158274,0.251461343
1428,0.0,0.458646131,0.0,0.0,0.109708188,0.080552495,0.287991538,0.916833693,0.294808059,0.583436997,0.11843226,0.445201557
1431,0.208981242,0.097979063,0.0,0.0,0.374074249,0.11906234,0.178483182,0.947402592,0.15222201,0.451556129,0.144789399,0.100600555
1464,0.106185346,0.197389519,0.0,0.0,0.019873414,0.123027492,0.21695446,0.906163303,0.286068168,0.535508362,0.183653371,0.408671741
1469,0.059573591,0.189686107,0.0,0.0,0.587631848,0.052926968,0.5262084,0.965133029,0.321179718,0.65368377,0.152223849,0.036034361
1472,0.077142909,0.034533235,0.0,0.0,0.0,0.129065304,0.088839242,0.946772074,0.355357037,0.561443341,0.158680152,0.123081054
1473,0.024966896,0.332770888,0.0,0.0,0.003532288,0.13745343,0.424980083,1.217652699,0.239043959,0.223309022,0.296083393,0.026713244
1475,0.289730247,0.16525042,0.0,0.0,0.0,0.260713618,0.274468062,1.064388584,0.386223396,0.678245892,0.188736365,0.172784441
1480,0.040137729,0.133556266,0.0,0.0,0.0,0.281936825,0.30986427,1.062213914,0.505595376,0.584830945,0.361745832,0.042522029
1488,0.416168437,0.230435748,0.0,0.0,0.0,0.41038881,0.254157557,0.959980398,0.47628401,0.660999424,0.471177011,0.067322328
