,CREB,STAT5,p38,STAT1,STAT3,S6,IkB,NFkB,ERK,STAT6,MAPKAPK2,Frequency
1326,0.273871269,0.188798267,0.0,0.0,0.0,0.090605782,0.378460903,0.710236053,0.063860412,0.0,0.498724777,9.764073442
1330,0.155256315,0.178161116,0.0,0.0,0.0,0.079151635,0.260591638,0.48946957,0.035796591,0.0,0.41047061,14.28058415
1331,0.20902354,0.092396867,0.0,0.0,0.0,0.062751125,0.290549112,0.485308437,0.023359568,0.0,0.362511964,2.527683218
1337,0.306187841,0.160782649,0.0,0.0,0.0,0.067276565,0.285350274,0.63905273,0.0577221,0.0,0.406382924,10.83914242
1357,0.24473312,0.122379083,0.0,0.0,0.0,0.052655662,0.218110893,0.7137399,0.051527066,0.0,0.365568163,10.47229775
1377,0.425990929,0.131549119,0.0,0.0,0.0,0.066045265,0.305640472,0.768273673,0.030520758,0.0,0.438534065,1.611128306
1381,0.251822394,0.116627845,0.0,0.0,0.0,0.032310687,0.19390142,0.643715945,0.001772305,0.0,0.426722331,10.81436804
1400,0.263734402,0.094981244,0.0,0.0,0.0,0.014525433,0.223338585,0.419594763,0.0,0.0,0.380851911,5.911094588
1414,0.243483644,0.155158763,0.0,0.0,0.0,0.07198119,0.385155107,0.791834556,0.004089212,0.0,0.40213648,11.36525243
1418,0.474904476,0.175553813,0.0,0.0,0.0,0.094928505,0.466989318,0.847451295,0.041347082,0.0,0.550716265,9.358158512
1427,0.517153382,0.054508083,0.0,0.0,0.0,0.087496191,0.261799099,0.550991306,0.004112309,0.0,0.436754548,3.340205327
1428,0.22955376,0.114295262,0.0,0.0,0.0,0.099117098,0.206288795,0.596760499,0.029872524,0.0,0.383875675,6.826660568
1431,0.281438661,0.0934844,0.0,0.0,0.239498275,0.151963862,0.389397754,0.893976125,0.069840375,0.0,0.56155516,7.558198949
1464,0.112632813,0.133108118,0.0,0.0,0.022164267,0.146488002,0.334584464,0.849802398,0.018917621,0.006465891,0.52106111,1.771458388
1469,0.216829196,0.104249367,0.0,0.0,0.0,0.107049727,0.257557992,0.712169291,0.023179553,0.0,0.462522495,3.343406541
1472,0.123149383,0.094290853,0.0,0.0,0.0,0.168450523,0.234564368,0.622152917,0.0,0.0,0.300020736,3.51535388
1473,0.479113121,0.072424809,0.0,0.0,0.0,0.276306221,0.318948196,0.978032991,0.002503097,0.0,0.6270388,10.19899698
1475,0.179214128,0.157139064,0.0,0.0,0.0,0.240140982,0.293095195,0.744643699,0.013407972,0.0,0.589776413,2.494637521
1480,0.299461971,0.085245723,0.0,0.0,0.0,0.223075212,0.24572827,0.732981221,0.011617641,0.0,0.427787618,4.917135415
1488,0.349589514,0.084911853,0.0,0.0,0.0,0.282389708,0.371661417,0.767135115,0.026842065,0.0,0.560140403,3.516054032
