,CREB,STAT5,p38,STAT1,STAT3,S6,IkB,NFkB,ERK,STAT6,MAPKAPK2,Frequency
1326,0.185580744,0.248717119,0.0,0.0,0.0,0.113794813,0.373482953,1.124767145,0.327952683,0.582904526,0.288109926,0.438673451
1330,0.102225575,0.198231466,0.0,0.0,0.0,0.062123957,0.19512288,0.877839904,0.278479214,0.527735073,0.270610759,1.635144841
1331,0.125022379,0.08948342,0.0,0.0,0.0,0.0467291,0.258171842,0.762680142,0.28895931,0.503071322,0.138575536,2.982548812
1337,0.308435263,0.130957237,0.0,0.0,0.0,0.038906441,0.232384107,0.943933327,0.341848811,0.550165327,0.176653306,2.814700356
1357,0.166074211,0.142359656,0.0,0.0,0.0,0.056186131,0.24020221,0.950017217,0.266492953,0.409458073,0.240299083,7.14658696
1377,0.295396191,0.15178682,0.0,0.0,0.0,0.059269007,0.276114571,1.163032861,0.402618626,0.687984101,0.315008615,0.813301695
1381,0.16906586,0.11198012,0.0,0.0,0.0,0.027435166,0.195550963,0.939620882,0.349123523,0.593086602,0.176489973,4.451997904
1400,0.136508427,0.116275375,0.0,0.0,0.0,0.019639032,0.179749705,0.735521018,0.257183256,0.466320189,0.218784141,1.692424806
1414,0.215747581,0.226442064,0.0,0.0,0.0,0.072252086,0.393734034,1.201488902,0.335999299,0.600462943,0.223949614,1.638844682
1418,0.339481472,0.191083281,0.0,0.0,0.0,0.091417425,0.465555079,1.218923139,0.348112342,0.584934018,0.320834091,2.329263466
1427,0.332699241,0.063265951,0.0,0.0,0.0,0.078806688,0.226398913,0.899876915,0.256075016,0.497590718,0.26247295,1.545157327
1428,0.159369895,0.168461095,0.0,0.0,0.0,0.087289752,0.240472598,0.958919632,0.272966687,0.490909892,0.239150755,1.337888252
1431,0.228857238,0.092587661,0.0,0.0,0.12989501,0.128250219,0.287359502,1.218902998,0.258566667,0.442854202,0.291642505,7.04110205
1464,0.083815283,0.283279528,0.0,0.0,0.02166133,0.117068625,0.380518731,1.169282951,0.282448904,0.588616094,0.275204629,1.132272372
1469,0.203093124,0.109363727,0.0,0.0,0.0,0.107852001,0.249116468,1.006292358,0.293984244,0.547506028,0.36875325,1.947914461
1472,0.127676478,0.134338174,0.0,0.0,0.0,0.171894634,0.216527693,0.897902764,0.273616964,0.503670478,0.183074052,6.152807218
1473,0.455947103,0.091300858,0.01152808,0.0,0.0,0.298202234,0.353375745,1.315894773,0.358327091,0.60878727,0.325068189,0.538481322
1475,0.122484596,0.16386663,0.0,0.0,0.0,0.257991348,0.328599444,1.242846849,0.384989465,0.686803784,0.283485,5.704685505
1480,0.193702406,0.106093098,0.0,0.0,0.0,0.208872404,0.244397731,1.001259091,0.317765284,0.552308153,0.233849322,6.417758315
1488,0.187024947,0.10777709,0.0,0.0,0.0,0.263253736,0.242564969,0.980680701,0.314364555,0.543993793,0.198035671,2.025475345
