,CREB,STAT5,p38,STAT1,STAT3,S6,IkB,NFkB,ERK,STAT6,MAPKAPK2,Frequency
1326,0.764457272,0.259067478,0.086990719,0.0,0.932240848,0.359851677,0.748942767,0.395488481,0.1226386,0.092496659,0.280219075,37.03092867
1330,0.500025726,0.223424667,0.02543564,0.0,0.741460066,0.310091005,0.564626161,0.293361117,0.093804168,0.053882096,0.270402156,43.60475724
1331,0.569496723,0.172043378,0.01560746,0.0,0.266864701,0.278653154,0.56221714,0.281757939,0.11792554,0.060888462,0.223726104,21.80406296
1337,0.531762232,0.212261953,0.095478394,0.0,0.779443014,0.233306988,0.60522432,0.438319074,0.113195858,0.083974579,0.238032543,41.53706779
1357,0.546216455,0.172765559,0.02909635,0.0,0.389923339,0.267850616,0.544981219,0.271757046,0.083612136,0.049918703,0.307548696,26.19737996
1377,0.66675476,0.187760901,0.055965964,0.0,1.737907069,0.3116561,0.719850357,0.531207051,0.172806726,0.068774161,0.261594604,44.93014738
1381,0.532637536,0.141484193,0.0,0.0,0.695150408,0.213791476,0.532939878,0.246789183,0.04793388,0.017549003,0.199577168,38.72274006
1400,0.576896563,0.19683776,0.007718143,0.0,0.536553412,0.269806294,0.615934145,0.250209897,0.039314239,0.032084828,0.254645484,23.55720985
1414,1.86986671,0.436535943,1.280941841,0.0,0.91912231,0.989206205,2.084224373,1.472666277,0.153166671,0.209660148,0.990951529,24.9729987
1418,0.925477537,0.174790421,0.166439522,0.0,0.309606556,0.41224993,1.009314346,0.474199227,0.148383969,0.062922618,0.389567688,18.2709623
1427,0.462135126,0.135144081,0.057317369,0.0,0.616775123,0.343856814,0.52941876,0.2295249,0.040293795,0.036592325,0.189766223,43.25576266
1428,0.437338883,0.142861706,0.017847628,0.0,0.359090659,0.236358672,0.46265586,0.222205249,0.059123992,0.043716735,0.142736114,19.04346083
1431,0.739662802,0.207205685,0.073509151,0.0,0.923581859,0.429882357,0.620113789,0.475738411,0.147543345,0.066418739,0.261602038,11.97451453
1464,0.508436226,0.152705726,0.101287698,0.0,0.459244602,0.30988808,0.469489059,0.283701677,0.063798597,0.042246422,0.237677762,18.48897802
1469,0.528217149,0.146104994,0.048443845,0.0,0.985946393,0.314902055,0.663514558,0.296108612,0.058147491,0.067936759,0.129293862,56.67391229
1472,0.447224243,0.171314059,0.025894311,0.0,0.385115122,0.442487855,0.40247753,0.203445287,0.026197712,0.005985526,0.218590963,23.03853556
1473,0.418905499,0.171881043,0.00582567,0.0,0.775791253,0.442554901,0.488015805,0.241391717,0.010183053,0.012078243,0.159947007,33.73882667
1475,0.577242106,0.175836589,0.031399246,0.0,0.691685282,0.562417711,0.548711085,0.289006099,0.041922478,0.016441634,0.214736744,25.7388544
1480,0.488278729,0.15352688,0.02340418,0.0,0.747836062,0.569107785,0.515930743,0.275824952,0.045470645,0.030480669,0.17511226,42.81732064
1488,0.865848273,0.163679848,0.084820528,0.0,0.720710329,0.736173932,0.601980228,0.367428365,0.0870182,0.032292693,0.284652785,21.15384615
