,CREB,STAT5,p38,STAT1,STAT3,S6,IkB,NFkB,ERK,STAT6,MAPKAPK2,Frequency
1326,0.231272981,0.286239101,0.0,0.0,0.049552651,0.095892807,0.47714132,1.097449467,0.29252439,0.572017132,0.0945034,0.534630575
1330,0.098596586,0.313593866,0.0,0.0,0.0,0.083603309,0.337276931,1.085420878,0.317827774,0.553293321,0.091446709,2.332739349
1331,0.367301126,0.168397813,0.0,0.0,0.093010664,0.080959441,0.361221135,1.099687208,0.310539142,0.556352375,0.054302561,5.21444593
1337,0.297806381,0.227075565,0.0,0.0,0.102788098,0.060547133,0.261304076,1.002238356,0.319311916,0.532063454,0.065264173,3.049510073
1357,0.301649898,0.119866633,0.0,0.0,0.0,0.061332048,0.22787371,0.815295618,0.250994872,0.40426486,0.067504294,10.3863189
1377,0.303105288,0.332674267,0.0,0.0,0.245053553,0.127083005,0.462328916,1.299818212,0.394724093,0.756568662,0.043366505,0.359762585
1381,0.481329322,0.173913857,0.0,0.0,0.0,0.04848711,0.305514392,0.988894765,0.323901213,0.613722087,0.045878586,4.765057801
1400,0.177269646,0.112417148,0.0,0.0,0.0,0.067850552,0.365633318,1.06146706,0.268789988,0.573317462,0.067071246,1.06892895
1414,0.53314086,0.230060745,0.0188411,0.0,0.0,0.132781975,0.720475579,1.714140954,0.399635573,0.701684305,0.098747776,2.195254737
1418,0.34518213,0.183909611,0.0,0.0,0.0,0.119670618,0.617156254,1.474137732,0.372746216,0.611488164,0.121275554,3.086054583
1427,0.25480744,0.09426263,0.0,0.0,0.0,0.106902316,0.304778415,1.142642798,0.320544767,0.579554891,0.080339612,1.478450267
1428,0.191712822,0.23372578,0.0,0.0,0.0,0.095028523,0.324158231,1.097620818,0.321578016,0.578079871,0.059129205,2.231153145
1431,0.536534504,0.085310689,0.018182992,0.0,0.122716276,0.133460513,0.294049233,1.198425052,0.295983859,0.45772698,0.136693481,5.792501014
1464,0.804621153,0.213518052,0.040804318,0.0,0.0,0.117915335,0.324496369,1.241043616,0.303724812,0.589704584,0.086679867,2.795419704
1469,0.36274357,0.151073488,0.0,0.0,0.0,0.113983098,0.388024588,1.081549542,0.303335339,0.545414219,0.063624036,3.554087147
1472,0.298431314,0.083777751,0.0,0.0,0.0,0.23295674,0.300574278,1.158498807,0.311446645,0.566576207,0.06175473,20.3129687
1473,0.167335162,0.126603096,0.0,0.0,0.0,0.206787117,0.313507397,0.920918869,0.314336303,0.591161037,0.051479085,2.943198419
1475,0.259055058,0.11414354,0.0,0.0,0.0,0.208528468,0.265048029,0.898290628,0.279384657,0.524673558,0.054121364,3.694563225
1480,0.078468382,0.139380873,0.0,0.0,0.0,0.223311488,0.312757139,1.090339059,0.298901108,0.532662518,0.054984016,5.320282194
1488,0.230240802,0.122759131,0.0,0.0,0.0,0.23530734,0.22269707,0.866284834,0.348269672,0.58686701,0.06543113,4.694400912
