,CREB,STAT5,p38,STAT1,STAT3,S6,IkB,NFkB,ERK,STAT6,MAPKAPK2,Frequency
1326,0.08080479,0.670382472,0.0,0.0,0.307846436,0.119599081,0.440724504,1.211070953,0.466805878,0.836760347,0.118485732,1.580819602
1330,0.021727754,0.437760503,0.0,0.0,0.202000728,0.09844941,0.3431283,1.046280278,0.388587485,0.777203121,0.073916437,1.781182667
1331,0.033010783,0.240798071,0.0,0.0,1.123772457,0.100049504,0.317391872,1.102393449,0.35737997,0.640569844,0.012188579,0.851038854
1337,0.038652354,0.244560348,0.0,0.0,0.0532986,0.064332786,0.323195605,1.109127001,0.430061083,0.696040516,0.10053566,1.791013327
1357,0.037220062,0.366373451,0.0,0.0,0.349445637,0.08746025,0.316690002,1.152406504,0.43165797,0.706351989,0.09502971,0.806669428
1377,0.104060949,0.36967426,0.0,0.0,1.559055754,0.095741623,0.396262942,1.222450928,0.46256182,0.801437048,0.070653554,0.613845043
1381,0.032726013,0.274156974,0.0,0.0,0.519167184,0.07428961,0.288942264,1.160517641,0.404042292,0.730723982,0.064593533,1.010772199
1400,0.033588263,0.175799541,0.0,0.0,0.142910772,0.039777916,0.311358608,1.03060796,0.392204452,0.664650413,0.038127953,1.492378777
1414,0.06994657,0.278487406,0.0,0.0,0.435239953,0.128436373,0.496016875,1.289037289,0.517421309,0.826670013,0.078690688,1.940202485
1418,0.084535686,0.265438833,0.0,0.0,0.079057756,0.106226426,0.509763828,1.35796818,0.517460902,0.837332686,0.116596101,2.807295314
1427,0.065699242,0.151206718,0.0,0.0,1.371856585,0.145487619,0.330211813,1.104061486,0.347285664,0.61729461,0.064647589,0.618479415
1428,0.034751311,0.240465091,0.0,0.0,0.368762798,0.125055782,0.262181669,1.126330927,0.437103792,0.739792548,0.078563022,1.888194851
1431,0.105275813,0.212594548,0.008633663,0.0,0.364343411,0.159715427,0.434421527,1.50592831,0.436091413,0.774991997,0.159928222,2.08882621
1464,0.050798328,0.375635389,0.002841477,0.0,0.51432166,0.16627634,0.450678413,1.416136389,0.460563893,0.823413307,0.102060598,1.080093921
1469,0.068122564,0.166348087,0.0,0.0,0.170348256,0.127329778,0.407083444,1.233681654,0.446071998,0.788991471,0.053024704,0.973957231
1472,0.005170043,0.209417841,0.0,0.0,0.618265993,0.222577499,0.263039872,1.12400503,0.400563478,0.697480523,0.061612325,0.703445947
1473,0.128525301,0.1470086,0.012678065,0.0,1.51248033,0.293555246,0.513354831,1.586086096,0.427739493,0.754744259,0.077395783,1.014273774
1475,0.048427716,0.226236983,0.0,0.0,0.229173375,0.308780686,0.439744331,1.339109781,0.432130288,0.739378287,0.124167823,1.140689125
1480,0.0,0.184829926,0.0,0.0,0.089270428,0.258619708,0.368792478,1.139434427,0.425760078,0.715138436,0.074780461,1.215598928
1488,0.161605382,0.304192251,0.0,0.0,1.534164862,0.410831562,0.52940627,1.354334389,0.452421513,0.799777816,0.092189539,0.770251187
