,CREB,STAT5,p38,STAT1,STAT3,S6,IkB,NFkB,ERK,STAT6,MAPKAPK2,Frequency
1326,0.02691652,1.324725734,0.040659459,0.0,1.199169131,0.072642615,0.96482615,1.32213193,0.583686217,0.832315972,0.534617272,0.0334987
1330,0.458567952,0.655489856,0.162423008,0.0,1.163678997,0.306893273,0.534202265,1.235293122,0.23155087,1.093345499,0.180801481,0.011970314
1331,0.645138454,0.42460618,0.216961645,0.0,2.311558617,0.482718661,1.348937356,1.379082027,0.567205656,0.54196415,0.25052211,0.011738467
1337,0.541914786,0.561036397,0.111113851,0.0,0.338598309,0.310934237,0.551053257,1.486198904,0.670536468,0.740099374,0.169821238,0.012291268
1357,0.412202078,0.399356009,0.095891134,0.0,1.068122549,0.269209108,0.687416228,1.104911833,0.569659784,0.563867742,0.326917254,0.055818643
1377,0.584740213,0.958530193,0.067848643,0.0,2.72703585,0.374943659,0.809962716,1.455556605,0.830698318,1.077906748,0.319569732,0.055022525
1381,0.767833203,0.469304168,0.02517291,0.0,1.560173832,0.363979173,1.014884078,1.183215852,0.698077669,0.580073073,0.41572812,0.017889773
1400,0.16121692,0.187865212,0.0,0.0,0.0,0.044079076,0.18370536,0.894399856,0.346729608,0.611922893,0.163296121,0.141625507
1414,0.282671911,0.605396266,0.009090432,0.0,1.48551276,0.150259827,0.738949528,1.234865262,0.470932383,0.913688369,0.425923514,0.035553449
1418,0.882004671,0.557112853,0.133391805,0.0,0.954835745,0.384849408,1.314460861,1.504700591,0.568947662,0.723713717,0.553881341,0.088298876
1427,0.540916529,0.4055294,0.282359429,0.0,2.510251094,0.400348887,0.447826877,0.781783382,0.170700141,0.523723473,0.247438867,0.014576956
1428,0.064516044,0.489321865,0.0,0.0,1.04603133,0.893087318,0.469155966,1.22329911,0.369065499,0.614760408,0.194254733,0.008576207
1431,0.396361904,0.054620467,0.173795317,0.02820561,0.508962422,0.34356389,0.32226384,1.537722697,0.329088317,0.893166899,0.517493428,0.012263168
1464,0.632731047,0.620156161,0.224023359,0.0,0.850458281,0.458263996,1.646229752,1.229815287,0.339426788,0.583567941,0.725079179,0.013044613
1469,0.536866312,0.379664188,0.056364901,0.0,0.720827006,0.618476304,0.909459128,1.18761026,0.593214256,0.725249989,0.269683474,0.025022617
1472,0.494446113,0.425076973,0.059921329,0.0,0.641814767,0.61340559,0.412744527,1.127763431,0.211986063,0.656200732,0.39225528,0.015006847
1473,0.329849582,0.415974162,0.254255881,0.008448403,2.397586454,0.770889751,0.796772637,1.34692698,0.441160939,0.993996389,0.292869033,0.019288883
1475,0.085793578,0.515613449,0.0,0.0,0.211413457,1.087271181,0.604901282,1.223238829,0.293925743,0.79510372,0.285212967,0.016118433
1480,0.546110035,0.336384101,0.107817174,0.0,1.903590508,1.028769366,0.863495181,1.436849596,0.512599951,0.776876167,0.581293422,0.020763336
1488,0.919162642,0.744869297,0.05402196,0.0,2.477749854,0.783262384,1.226158831,1.316768144,0.37184671,0.643663683,0.399860412,0.01283752
