,CREB,STAT5,p38,STAT1,STAT3,S6,IkB,NFkB,ERK,STAT6,MAPKAPK2,Frequency
1326,0.413758904,0.163394694,0.0,0.0,0.045758895,0.052475809,0.372684666,1.007358214,0.308726828,0.528635702,0.267881543,0.327815446
1330,0.100074514,0.179209565,0.0,0.0,0.0,0.052588741,0.23014116,0.909845736,0.296685327,0.557819298,0.29201965,1.275565213
1331,0.223190956,0.144856724,0.0,0.0,0.0,0.056874805,0.213051159,0.88306856,0.34277159,0.556430969,0.196533739,7.75566803
1337,0.206441506,0.148808345,0.0,0.0,0.0878969,0.024560314,0.200385637,0.933003057,0.343043976,0.566749214,0.130393151,0.921032765
1357,0.227781149,0.11965658,0.0,0.0,0.0,0.048372976,0.196074575,0.748989131,0.236677282,0.388738688,0.209417235,7.314389377
1377,0.345653794,0.095293309,0.0,0.0,0.0,0.083967128,0.250718824,1.278666973,0.45543979,0.695143664,0.409562799,0.764982131
1381,0.245668638,0.083547868,0.0,0.0,0.0,0.020746925,0.181323883,0.86806072,0.339356625,0.570477867,0.164153132,4.399876309
1400,0.205374536,0.092740985,0.0,0.0,0.0,0.018354762,0.181178453,0.718400141,0.259662173,0.475661283,0.205470401,1.888444907
1414,0.943048482,0.162603598,0.67251918,0.0,0.0,0.330337436,1.343295685,1.688598956,0.307633874,0.579194595,0.642616662,2.119830853
1418,0.400494551,0.151042007,0.0,0.0,0.0,0.103125145,0.531821214,1.234117543,0.385407132,0.597252539,0.380462595,2.563308948
1427,0.206755198,0.063557294,0.0,0.0,0.0,0.112215917,0.216808303,0.912769296,0.334069219,0.5779807,0.22452682,2.252123084
1428,0.13101501,0.168641701,0.0,0.0,0.0,0.098949799,0.216366987,0.866741839,0.265011748,0.462136545,0.239482575,1.733566193
1431,0.703924447,0.067250219,0.018769209,0.0,0.11773119,0.113461998,0.230600288,0.992104637,0.274334712,0.429288131,0.272571633,7.00850532
1464,0.306670453,0.125212825,0.0,0.0,0.0,0.103092981,0.207278339,0.942159445,0.288321519,0.540102332,0.279518674,3.281527733
1469,0.307635695,0.085460014,0.0,0.0,0.0,0.101449379,0.278219681,0.975639922,0.258675978,0.499634754,0.324682799,0.965953341
1472,0.197212364,0.074660086,0.0,0.0,0.0,0.163085046,0.172526445,0.830661437,0.257387864,0.481624827,0.164179208,5.782571723
1473,0.192974371,0.098006585,0.0,0.0,0.0,0.174292706,0.205767089,0.827433785,0.289818258,0.545526054,0.13594543,2.225418679
1475,0.425398935,0.079188171,0.0,0.0,0.0,0.235593532,0.235206758,0.991014224,0.343161246,0.592784187,0.205123261,4.31358367
1480,0.169280723,0.074765204,0.0,0.0,0.0,0.216696394,0.219360671,0.955667482,0.325152697,0.567605734,0.19890982,2.532423047
1488,0.403812967,0.100750975,0.0,0.0,0.0,0.271801665,0.19608099,0.89784498,0.319686921,0.545017989,0.2576113,7.00152207
