,CREB,STAT5,p38,STAT1,STAT3,S6,IkB,NFkB,ERK,STAT6,MAPKAPK2,Frequency
1326,0.141692648,1.049746228,0.004082555,0.0,0.338987586,0.114627922,0.532184772,1.233855322,0.410929819,0.854784945,0.134144608,2.616088947
1330,0.071957864,0.855000482,0.0,0.0,0.236622926,0.084799715,0.400147355,1.123679062,0.372565961,0.793020282,0.063616963,3.600670338
1331,0.11104168,0.138981693,0.0,0.0,0.858221703,0.065397977,0.363937565,0.969903785,0.312973907,0.534707908,0.021363684,4.051727511
1337,0.116720448,0.360672405,0.0,0.0,0.093643708,0.071716823,0.390311083,1.135029509,0.353472673,0.606992389,0.115959836,9.810187705
1357,0.154814611,0.31176797,0.0,0.0,0.111993584,0.07985791,0.29598548,1.085548927,0.288762834,0.489201986,0.106660171,5.749320273
1377,0.141584302,0.601806056,0.0,0.0,1.6208455,0.115740332,0.514655947,1.274347989,0.429998335,0.803279456,0.072069174,1.162350837
1381,0.131594928,0.518484268,0.0,0.0,0.253264836,0.076504045,0.399636102,1.159484214,0.383288068,0.734701543,0.062895855,8.688040686
1400,0.114152186,0.24284984,0.0,0.0,0.0,0.035329225,0.348254182,0.940286497,0.31514067,0.571297586,0.039988271,6.553720325
1414,0.14520653,0.568359901,0.0,0.0,0.311061545,0.104462135,0.655894753,1.356468681,0.417367856,0.782538931,0.089560703,3.110080249
1418,0.183967307,0.58867113,0.0,0.0,0.093198837,0.120949053,0.713998319,1.390672165,0.458042078,0.829941516,0.143612201,3.868404226
1427,0.228170969,0.213744407,0.0,0.0,0.606646915,0.112690845,0.398192764,1.126928386,0.30627129,0.561853751,0.060765552,3.411007684
1428,0.073521462,0.480240013,0.0,0.0,0.258327161,0.122076308,0.355957613,1.131062825,0.357172752,0.706507047,0.085371407,7.076799931
1431,0.183174713,0.145647705,0.004981863,0.0,0.238539179,0.167011695,0.479503483,1.398287661,0.371104127,0.638122265,0.176043338,5.820916876
1464,0.098099918,0.696390441,0.015779764,0.0,0.260048698,0.150786742,0.630109003,1.394425058,0.34665922,0.765042157,0.116540463,5.624836942
1469,0.111838014,0.273226563,0.0,0.0,0.166971899,0.122328435,0.494214624,1.197573696,0.343473019,0.664617437,0.074464537,5.024733894
1472,0.086059924,0.275435058,0.0,0.0,0.011855517,0.190406962,0.290103811,1.063452705,0.33291481,0.614984719,0.040851054,10.02832542
1473,0.31804272,0.227000127,0.045104226,0.0,1.485213696,0.332664422,0.628020809,1.585537288,0.44483077,0.755568319,0.092701571,3.248569408
1475,0.130082585,0.396181447,0.0,0.0,0.11592417,0.310579135,0.585257354,1.368213328,0.384214038,0.694492157,0.14715342,5.315363347
1480,0.115667335,0.276805415,0.0,0.0,0.0,0.243293086,0.426849652,1.172246862,0.332514944,0.60091698,0.081048677,9.388802899
1488,0.219737307,0.470577155,0.0,0.0,1.427631951,0.344052692,0.599238438,1.361836342,0.439561145,0.799158624,0.107978768,2.00550587
