,CREB,STAT5,p38,STAT1,STAT3,S6,IkB,NFkB,ERK,STAT6,MAPKAPK2,Frequency
1326,1.437526368,0.241399234,0.14144803,0.0,0.991631087,1.067348778,0.512828902,0.164283766,0.0,0.0,0.131835376,0.888425348
1330,0.769142049,0.146904075,0.011652415,0.0,0.426421528,0.87395937,0.280413013,0.04855041,0.0,0.0,0.019443854,0.510100741
1331,0.860653866,0.245407471,0.104954023,0.0,0.570641826,0.892304746,0.544487691,0.158126754,0.0,0.0,0.113935533,0.961221734
1337,1.443639954,0.226907117,0.337100584,0.0,0.733573846,0.690114393,0.464417247,0.204995273,0.189469099,0.013669783,0.308015616,2.663306396
1357,0.979984044,0.174372951,0.050640025,0.0,0.315580301,0.852207433,0.422796462,0.138715039,0.0,0.0,0.115942512,0.674681855
1377,0.565779149,0.150978031,0.033308775,0.0,1.234045883,0.955024892,0.197166703,0.016505322,0.0,0.0,0.0,1.171673879
1381,0.535176791,0.096242941,0.054710422,0.0,0.225137665,0.676720763,0.157304839,0.0,0.0,0.0,0.0,0.512664191
1400,0.411152564,0.118417836,0.01660395,0.0,0.479007718,0.892254928,0.261315094,0.013439297,0.0,0.0,0.0,1.054882651
1414,0.719809578,0.144929523,0.052166622,0.0,0.437156515,1.106460741,0.203576621,0.0,0.0,0.0,0.0,0.775714134
1418,0.644584172,0.130944389,0.039063246,0.0,0.277952741,0.748567316,0.398905652,0.08811644,0.0,0.0,0.075975131,0.682123712
1427,0.480229581,0.132951406,0.026961364,0.0,0.281585258,1.884581816,0.150362384,0.0,0.0,0.0,0.0,1.482121111
1428,0.254791429,0.063142034,0.006981122,0.0,0.254417472,1.764142753,0.088515711,0.0,0.0,0.0,0.0,0.474182019
1431,0.393416307,0.088533763,0.0,0.0,0.135904957,1.690477402,0.085243633,0.014292759,0.0,0.0,0.0,0.485696832
1464,0.987313903,0.090445038,0.102804854,0.0,0.269997278,1.886034478,0.099126678,0.0,0.0,0.0,0.009016405,1.561000406
1469,1.231612757,0.098991716,0.13757628,0.0,0.245723179,1.803153887,0.136298282,0.0,0.0,0.0,0.003218783,1.239899341
1472,0.534195317,0.177396699,0.086497815,0.0,0.538630324,2.467829426,0.229290716,0.031906977,0.0,0.0,0.0,10.41466789
1473,0.227271986,0.133812348,0.032674045,0.0,0.89961637,2.387521709,0.184386599,0.0,0.0,0.0,0.0,2.251378556
1475,0.300991953,0.088587774,0.0,0.0,0.320770288,2.444784912,0.131249886,0.0,0.0,0.0,0.0,3.344845164
1480,0.393961297,0.102625153,0.009226732,0.0,0.415562026,2.530188049,0.134291419,0.0,0.0,0.0,0.0,3.124807029
1488,0.640812773,0.189361787,0.078622396,0.0,0.34778077,2.468311029,0.12284588,0.0,0.0,0.0,0.0,3.320207536
