,CREB,STAT5,p38,STAT1,STAT3,S6,IkB,NFkB,ERK,STAT6,MAPKAPK2,Frequency
1326,0.131415882,0.645800315,0.0,0.0,0.683690523,0.113060605,0.501934364,1.276226582,0.42700036,0.822512705,0.117520144,5.876119834
1330,0.08128748,0.72446874,0.0,0.0,0.649192704,0.082456882,0.477056035,1.136192367,0.385853756,0.741098983,0.104262475,17.92367684
1331,0.102609927,0.262297953,0.0,0.0,1.071918348,0.09352417,0.412881882,1.192222747,0.390200454,0.697632478,0.053385609,6.659945171
1337,0.147273306,0.317728338,0.0,0.0,0.462974633,0.056947702,0.439451504,1.22617903,0.404217256,0.714545838,0.082895853,12.54406105
1357,0.100260192,0.519063125,0.0,0.0,0.146978468,0.086435665,0.465473073,1.139460061,0.375564912,0.734357076,0.101452047,4.491879921
1377,0.145162695,0.634143724,0.0,0.0,2.306230559,0.113735675,0.533521872,1.344128855,0.467542725,0.878200995,0.08093683,3.767008231
1381,0.105806211,0.587120721,0.0,0.0,0.622004577,0.064000328,0.453370504,1.165268416,0.429784728,0.811637286,0.048273302,5.355529243
1400,0.010688726,0.234575782,0.0,0.0,0.081355897,0.043736825,0.446601866,1.108277114,0.414647291,0.739379956,0.079350923,12.62354189
1414,0.231187583,0.399055279,0.060926562,0.0,0.612975086,0.136282632,0.849432764,1.61058311,0.509530883,0.865934376,0.127301156,14.56419803
1418,0.157061405,0.475942444,0.005381706,0.0,0.135480416,0.12862575,0.829834378,1.521247272,0.513890187,0.886065834,0.172945135,20.44092128
1427,0.08421894,0.170691206,0.0,0.0,0.366938391,0.129667327,0.437879497,1.225670651,0.378241199,0.676631294,0.081768838,7.02263877
1428,0.084595449,0.427189244,0.0,0.0,0.475842814,0.120681512,0.400902153,1.228629198,0.412914404,0.806808122,0.073770518,14.72364498
1431,0.158711178,0.179545994,0.013926813,0.0,0.494603054,0.149401617,0.404913958,1.312976555,0.432067331,0.699726041,0.170085525,19.00284016
1464,0.466427707,0.799262999,0.060192875,0.0,0.355275367,0.143293525,0.470151669,1.331095357,0.420913794,0.872809687,0.103428149,7.272471295
1469,0.377974119,0.436374123,0.022104552,0.0,0.394167499,0.136791241,0.674386917,1.20077308,0.394491458,0.755606156,0.089753723,8.060293869
1472,0.103344791,0.220469202,0.0,0.0,0.6881238,0.279100273,0.513110029,1.382302374,0.40606179,0.770859097,0.0760851,6.807652568
1473,0.135786314,0.532487306,0.0,0.0,0.083722405,0.275685703,0.604062676,1.249375792,0.410257362,0.80970677,0.056230954,12.16593624
1475,0.069483676,0.363110458,0.0,0.0,0.364961102,0.225929565,0.442081676,1.151801117,0.36993434,0.695372027,0.070378293,11.86805131
1480,0.054236911,0.291901575,0.0,0.0,0.294022456,0.226678281,0.451143109,1.188091979,0.389786958,0.737193905,0.0607049,9.792374329
1488,0.137169165,0.392970182,0.0,0.0,0.458509671,0.304615564,0.493542786,1.194791862,0.464627987,0.811415949,0.10594013,10.25312248
