,CREB,STAT5,p38,STAT1,STAT3,S6,IkB,NFkB,ERK,STAT6,MAPKAPK2,Frequency
1326,0.215644139,0.286769766,0.0,0.0,0.047147311,0.060257813,0.360947946,1.108295737,0.330857263,0.57786321,0.060337288,0.439802089
1330,0.1077186,0.320773008,0.0,0.0,0.0,0.072671602,0.327158986,1.086189869,0.3149365,0.574245623,0.071397962,2.045217045
1331,0.233281587,0.246316347,0.0,0.0,0.0,0.051000704,0.288463374,1.001089592,0.294513841,0.505650374,0.086203838,7.675240935
1337,0.162295475,0.169426488,0.0,0.0,0.131135094,0.056034946,0.276401285,1.091906578,0.297630622,0.55841952,0.073564012,2.944285067
1357,0.257178445,0.117359735,0.0,0.0,0.0,0.048353981,0.188119245,0.72659309,0.233963255,0.379746671,0.060956993,11.88532513
1377,0.328410147,0.30700025,0.0,0.0,0.33442358,0.129228155,0.344336075,1.374332627,0.444083713,0.626353286,0.116413,0.304220693
1381,0.194078021,0.224639236,0.0,0.0,0.0,0.019983379,0.291346581,0.973597086,0.321183979,0.588052487,0.047972676,3.522257072
1400,0.231271913,0.200918516,0.0,0.0,0.0,0.052787211,0.308095117,0.959083031,0.289108964,0.451839442,0.055681735,0.895870965
1414,1.006293312,0.1984202,0.644528738,0.0,0.010675084,0.297585135,1.57326758,1.808309523,0.342692287,0.639557706,0.549797427,2.595785967
1418,0.382222892,0.213733103,0.0,0.0,0.0,0.113102625,0.591918645,1.367825899,0.387734013,0.636571399,0.157870765,3.522791221
1427,0.230501746,0.082642424,0.0,0.0,0.0,0.098571742,0.311975496,1.063541491,0.290955576,0.60112229,0.075181468,1.510973861
1428,0.099843865,0.291681554,0.0,0.0,0.0,0.097656706,0.272102525,1.000936006,0.291766899,0.542612184,0.070783156,2.034184608
1431,0.673065809,0.086337065,0.022212053,0.0,0.12761768,0.131827358,0.270449746,1.071812787,0.290013234,0.461453467,0.127573031,7.116727129
1464,0.258051975,0.170229286,0.0,0.0,0.0,0.114454875,0.307976354,1.151673596,0.285408161,0.539024923,0.069972976,2.351761542
1469,0.292231923,0.113164184,0.0,0.0,0.0,0.12528746,0.329157006,1.114945697,0.298080831,0.524993765,0.076799536,2.425926141
1472,0.15814319,0.091305772,0.0,0.0,0.0,0.171426511,0.189098414,0.908045207,0.267309486,0.475102832,0.039210082,17.04560713
1473,0.188951241,0.0983439,0.0,0.0,0.0,0.180376569,0.242459012,0.845186699,0.306798242,0.554153906,0.00967183,3.688482482
1475,0.418906331,0.107217213,0.0,0.0,0.0,0.238989876,0.266367344,1.025307009,0.313107702,0.549680793,0.052357864,3.716874611
1480,0.143591033,0.126051322,0.0,0.0,0.0,0.232610955,0.324576466,1.103843894,0.291743602,0.528863301,0.06642989,3.758474877
1488,0.386702135,0.103474855,0.0,0.0,0.0,0.284691945,0.235547327,1.006459432,0.358540742,0.591671395,0.106835755,6.199508254
