,CREB,STAT5,p38,STAT1,STAT3,S6,IkB,NFkB,ERK,STAT6,MAPKAPK2,Frequency
1326,0.016497661000000052,-0.03518713300000001,0.027326667,0.0,0.29426159100000004,0.10028629599999994,-0.223716295,-0.07518856600000001,-0.028172182,-0.019016881,-0.06343985099999999,-0.6557771050000001
1330,0.35324624500000007,-0.0066509520000000155,-0.018282591,0.0,0.02322870399999999,-0.05943208599999994,0.026660232999999978,0.009246104000000005,0.0,0.0,-0.004828382999999999,0.05990975100000001
1331,0.44221612600000004,0.058341116,0.104954023,0.0,0.38703947800000005,0.14088317399999994,0.26672788100000006,0.03510674500000001,0.0,0.0,0.04892046500000001,0.8552853069999999
1337,0.659729443,0.033321246,0.270656322,0.0,-0.12941250400000004,-0.09628148199999997,-0.12282029400000005,0.029918845,0.189469099,0.013669783,0.17093846599999998,1.7299558739999998
1357,0.388115776,0.050191221999999994,0.050640025,0.0,-0.08064829899999998,-0.14117493699999994,0.248397926,0.11699529100000002,0.0,0.0,0.088255767,0.45589823399999996
1377,0.037261553,0.013307032000000024,8.144000000001594e-06,0.0,0.014994361000000067,0.048057110999999986,-0.014378294000000014,-0.014376643000000001,0.0,0.0,0.0,-0.05610660599999995
1381,0.23336343300000006,0.022761591999999997,0.054710422,0.0,-0.019411492000000002,-0.017488129000000074,0.031023512000000003,0.0,0.0,0.0,0.0,-0.095334052
1400,-0.28636231599999995,-0.0063735200000000075,-0.009229915000000002,0.0,0.006154236000000035,0.07344127299999992,0.015043585000000026,0.005298942999999999,0.0,0.0,0.0,0.143847481
1414,-0.48705335000000005,-0.14007466899999998,-0.23035256999999998,0.0,-0.12920683500000002,-0.37076135600000004,-0.340204341,-0.21712169,0.0,0.0,-0.121720789,0.144810879
1418,-0.021492535000000035,0.006137773999999999,-0.05571621799999999,0.0,-0.02621304000000002,-0.07856744900000001,0.09588961099999999,0.02242049,0.0,0.0,0.050684215000000005,0.041537150999999994
1427,-0.07817779199999997,0.006603721000000007,-0.026961826,0.0,-0.008449888000000016,0.051423402000000173,-0.007033086000000022,0.0,0.0,0.0,0.0,0.109003395
1428,0.09036097700000001,0.012696699999999998,0.006981122,0.0,-0.017985487000000022,0.023220747999999958,0.007127424999999993,0.0,0.0,0.0,0.0,0.12593937500000002
1431,-0.034265985,-0.027820969,-0.001147012,0.0,-0.00853219600000002,0.03941498099999996,-0.038828180000000004,-0.026448394,0.0,0.0,0.0,0.087097588
1464,0.581644959,0.0013588040000000051,0.025831435,0.0,-0.20996607899999997,-0.14170127700000013,-0.008086043000000001,0.0,0.0,0.0,0.009016405,-0.30348917900000005
1469,0.7632470769999999,-0.015589100000000009,0.13757628,0.0,-0.182058614,-0.04748882600000015,-0.05487647300000001,-0.003010014,0.0,0.0,0.003218783,0.15037378600000006
1472,0.08897826200000003,0.051337719000000004,0.031518896000000005,0.0,0.213903155,-0.020628619999999653,0.07059552499999999,0.031906977,0.0,0.0,0.0,5.235163611000001
1473,-0.185014337,-0.013389588000000008,0.009472407999999998,0.0,-0.19066670099999994,0.028839285000000103,-0.005099561999999974,0.0,0.0,0.0,0.0,0.17613452500000015
1475,-0.08738921,-0.020596377,0.0,0.0,-0.14256558799999997,-0.008162600000000353,0.0012855690000000142,0.0,0.0,0.0,0.0,0.9238930230000002
1480,-0.09818367900000002,-0.0008643110000000065,0.009226732,0.0,0.015932628999999976,0.014295028999999904,-0.0019712940000000123,0.0,0.0,0.0,0.0,0.03719383799999987
1488,0.130485348,0.04606827399999999,0.047621943,0.0,0.07934966600000004,0.0565123540000001,0.03162276,0.0,0.0,0.0,0.0,2.080891095
