,CREB,STAT5,p38,STAT1,STAT3,S6,IkB,NFkB,ERK,STAT6,MAPKAPK2,Frequency
1326,0.460936722,0.06697471,0.134424694,0.0,1.451384083,0.330206773,0.844453525,0.942298005,0.758640434,0.73732751,0.131677262,0.038531933
1330,0.067570403,0.606394115,0.052739567,0.0,0.912340003,0.276410102,0.71014308,1.088011919,0.358739838,0.633459897,0.230962323,0.092569022
1331,0.538911088,0.358170688,0.0,0.0,1.159453877,0.222088538,0.654186373,1.212715848,0.326505029,0.605559113,0.131911774,0.043047783
1337,0.16051248,0.451512536,0.008636262,0.060333101,0.429884145,0.151575861,0.323385101,1.17234848,0.406475718,0.609633576,0.082314445,0.038806067
1357,0.520034415,0.343180959,0.050795643,0.0,0.246242125,0.329979898,0.416910593,0.953993481,0.29459256,0.454187105,0.229088983,0.14148622
1377,0.487513171,0.501193697,0.0,0.0,2.251005776,0.134163269,0.382839759,1.578652207,0.303033804,0.833538849,0.040779788,0.018198107
1381,0.534484846,0.419959785,0.000482575,0.0,0.154800228,0.105730786,0.467245891,1.006123879,0.413387986,0.888007303,0.0358801,0.060760914
1400,0.205142769,0.154844213,0.0,0.0,0.0,0.163098322,0.329247305,0.965869924,0.402938289,0.692518839,0.087861459,0.173913043
1414,0.441833902,0.483463101,0.183996002,0.0,0.585591173,0.458055564,0.834361454,1.755886623,0.280862863,0.957730752,0.194587515,0.06497954
1418,0.384885494,0.703548269,0.060441701,0.0,0.13180254,0.213400995,0.650377242,1.586752691,0.649562711,0.960476483,0.323770647,0.065073355
1427,0.069872879,0.328661057,0.061942545,0.0,0.626502419,0.217300251,0.621461827,1.199204944,0.347938534,0.790401103,0.205685086,0.052801795
1428,0.31595257,0.847972267,0.124967212,0.0,0.27281368,0.363986524,0.299966613,1.370973634,0.404137592,0.760512798,0.132669634,0.016381447
1431,0.5718024,0.109692476,0.04108516,0.0,0.128404622,0.119175157,0.446285258,1.293416234,0.421949331,0.574940166,0.294556513,0.140814817
1464,0.368581095,1.138647595,0.090538728,0.0,0.35799511,0.220020971,0.537241396,1.609497185,0.464288903,0.989839298,0.168974618,0.010950161
1469,1.046295217,0.430600997,1.146905162,0.0,0.753805873,0.446654835,0.885679753,1.159021224,0.616893939,0.620941344,0.604786141,0.045389292
1472,0.354668185,0.111491074,0.014346348,0.0,0.0,0.423142551,0.368580615,1.257639918,0.333643779,0.808569468,0.101791535,0.196647002
1473,0.241200659,0.556668768,0.053704136,0.0,0.466644734,1.025758364,1.013274373,1.236652161,0.263466541,0.73266807,0.099587221,0.03866976
1475,0.197933643,0.081268125,0.0,0.0,0.018175723,0.326104901,0.309726455,0.938216863,0.389257261,0.51134241,0.108499408,0.07574832
1480,0.204713541,0.371069032,0.0,0.0,0.136809736,0.670131981,0.383878215,1.154454854,0.267105997,0.581562968,0.042052081,0.116575885
1488,0.493132513,0.318246934,0.0,0.0,0.326665335,0.762733772,0.524869433,1.095010066,0.357888389,0.602856184,0.224116904,0.099729306
