,CREB,STAT5,p38,STAT1,STAT3,S6,IkB,NFkB,ERK,STAT6,MAPKAPK2,Frequency
1326,0.498715723,0.599075458,0.037445475,0.0,0.922777799,0.414630449,0.741142021,1.281106849,0.339636008,0.78797115,0.308295864,0.043069757
1330,0.075450279,0.960361044,0.0,0.0,0.498484349,0.180952803,0.490925943,1.058197089,0.264343036,0.838522026,0.088076202,0.040699066
1331,0.399431141,0.254865611,0.003692222,0.0,1.660771427,0.230869872,0.534205011,0.929739456,0.361183894,0.622014672,0.199565503,0.036193606
1337,0.198009962,0.311557397,0.0,0.0,0.172047871,0.103572388,0.568733572,1.062068784,0.405145211,0.623926742,0.098303679,0.133448052
1357,0.495340315,0.32584537,0.047186244,0.0,0.22374521,0.311614755,0.544714107,1.052857554,0.32649625,0.391178488,0.217758345,0.11523849
1377,0.066349838,0.6956853,0.009557375,0.0,2.109164816,0.269356142,0.951479972,1.511067533,0.754008378,0.541163766,0.302827708,0.013755631
1381,0.394939693,0.421896392,0.0,0.0,0.621929598,0.121349231,0.467144527,1.178558027,0.337381368,0.807887501,0.225894672,0.074114776
1400,0.180045105,0.159930823,0.0,0.0,0.0,0.055426949,0.292863525,0.724888933,0.387836568,0.48723327,0.112205528,0.072583072
1414,0.385216668,0.604067291,0.0,0.0,1.218407113,0.293879247,0.776180512,1.429548093,0.533876307,0.833054256,0.155894076,0.064334812
1418,0.410992101,0.511556524,0.068327098,0.0,0.421304412,0.243065622,1.02261249,1.471647097,0.337232501,0.949348274,0.28143474,0.07916451
1427,0.560841166,0.220553639,0.0,0.0,0.039722322,0.140306403,0.468075633,1.161713409,0.298957997,0.57968974,0.091539419,0.020824223
1428,0.092267213,0.395462855,0.032513993,0.0,0.578847227,0.192435286,0.432455786,1.123593288,0.384129382,0.804518926,0.173969189,0.024299252
1431,0.303240709,0.061561198,0.086345705,0.0,0.162402924,0.245930321,0.377847268,1.50919212,0.421825652,0.652318197,0.286540693,0.329061663
1464,0.287280301,0.358197512,0.04483564,0.0,0.735987933,0.325863643,0.444312946,1.088124587,0.31448469,0.338973299,0.120686769,0.036524915
1469,0.522784479,0.35963161,0.107017084,0.0,0.715695148,0.451552543,0.77856213,1.123313407,0.30312828,0.472957504,0.153299924,0.043308375
1472,0.137308494,0.15754522,0.0,0.0,0.0,0.314988634,0.274465742,0.903302269,0.294104465,0.510163797,0.063441106,0.150068469
1473,0.235358854,0.319430566,0.010903545,0.0,2.212487689,0.344032365,0.736774121,1.539724372,0.45614089,0.723328292,0.186799572,0.016074069
1475,0.232478882,0.38006036,0.0,0.0,0.035766158,0.512007669,0.53577378,1.374619049,0.344821884,0.721166114,0.194616925,0.055794577
1480,0.179561233,0.249753313,0.0,0.0,0.0,0.365831779,0.253952241,1.053887448,0.296099011,0.692365938,0.0,0.077390615
1488,0.621091977,0.434784136,0.09318362,0.0,1.967171851,1.114663686,0.647003469,1.175675751,0.309816377,0.708417663,0.073260156,0.058482035
