,CREB,STAT5,p38,STAT1,STAT3,S6,IkB,NFkB,ERK,STAT6,MAPKAPK2,Frequency
1326,0.056677574,0.948565982,0.0,0.0,0.433705549,0.068439969,0.687346236,1.071263357,0.538354773,0.962649361,0.195299492,0.057011382
1330,0.025122658,0.62306526,0.0,0.0,0.488358675,0.081889612,0.480986816,0.968053834,0.371840259,0.803584413,0.266100552,0.049761972
1331,0.115007791,0.291537335,0.0,0.0,0.096834729,0.108505244,0.31974272,1.036181956,0.379711118,0.521247046,0.234893375,0.083200444
1337,0.090201996,0.156818215,0.0,0.0,0.604851496,0.0,0.276542379,1.497876919,0.44266336,0.568182435,0.097257856,0.018873622
1357,0.0,0.419182164,0.0,0.0,0.16927647,0.048441616,0.484801973,1.203661297,0.060233834,0.668323495,0.366408816,0.011895734
1377,0.052152533,0.508103191,0.0,0.0,2.386153684,0.0,0.355133202,1.440131786,0.522438597,0.813397683,0.234561015,0.144726349
1381,0.0,0.695773892,0.0,0.0,0.740202031,0.096538897,0.690309915,1.246904213,0.339704318,0.728255197,0.027911022,0.022087732
1400,0.018268418,0.027387893,0.0,0.0,0.034767755,0.010581358,0.451500266,0.992515333,0.59628957,0.632668485,0.161869804,0.040140858
1414,0.454000579,0.243820148,0.817345219,0.0,0.573287927,0.24229827,1.721038276,1.593027056,0.421755851,0.79985694,0.72826076,0.66084537
1418,0.153677167,0.39633803,0.0,0.0,0.031943107,0.092607347,0.715475572,1.40939008,0.490013476,0.837337727,0.309406297,0.507878447
1427,0.0,0.332747856,0.0,0.0,0.0,0.0,0.162800348,0.514547338,0.582139406,0.66338303,0.369643017,0.006617404
1428,0.076017067,0.215145593,0.0,0.0,0.085395483,0.090506287,0.276853842,1.074723251,0.419251512,0.726214727,0.116061433,0.10736372
1431,0.032718248,0.413978749,0.0,0.0,0.724168563,0.132290081,0.356588286,1.27573139,0.4859673,0.858866577,0.263791669,0.068591287
1464,0.085649744,0.273232687,0.0,0.0,0.301402897,0.098039047,0.407968535,1.213926637,0.406560128,0.627647112,0.164184307,0.088115097
1469,0.0819283,0.100039431,0.032790757,0.0,1.087185058,0.102732981,0.39342714,1.279352583,0.425759423,0.740495421,0.158961282,0.037196759
1472,0.0,0.0,0.118007663,0.0,0.119759909,0.145408964,0.036675775,1.556616996,0.577390043,0.956056664,0.0,0.002237837
1473,0.063320717,0.166057708,0.036208233,0.0,0.213787316,0.286496556,0.548118584,1.295842394,0.570507241,0.903170779,0.33170041,0.016438919
1475,0.075798596,0.217626675,0.0,0.0,0.261594893,0.0,0.272264042,1.292024727,0.473163092,0.624571705,0.141906891,0.034155064
1480,0.091161926,0.194031443,0.0,0.0,0.217042454,0.0,0.281123447,1.288075751,0.553094501,1.276873794,0.279243546,0.021261014
1488,0.154510092,0.379947513,0.011016653,0.0,0.329363665,0.170203041,0.498650096,1.217174361,0.325000328,0.711181148,0.213656828,0.073176443
