,CREB,STAT5,p38,STAT1,STAT3,S6,IkB,NFkB,ERK,STAT6,MAPKAPK2,Frequency
1326,0.064546891,0.022836909000000016,0.0,0.0,0.34636708099999997,0.067157891,0.08040196900000002,-0.0870454679999999,-0.023491395999999998,-0.08940020299999996,-0.002365941999999982,0.07587124300000003
1330,-0.01487074300000002,0.030852884999999997,0.0,0.0,0.08091093700000002,0.020317526999999988,0.03633420699999995,-0.021028824000000057,-0.005007417000000014,-0.000682775999999996,0.023783248000000007,0.17556767499999992
1331,0.11987131300000001,-0.0012827169999999888,0.0,0.0,0.087537609,0.016263459999999993,0.06134515400000001,0.09261967100000001,0.023816528000000003,0.07683308100000008,-0.05656714600000001,0.2701184640000003
1337,0.19370383400000002,0.02424427600000001,0.006190917,0.0,-0.11089418499999998,-0.0015692380000000006,-0.060936451999999974,-0.1912494079999999,0.03081774399999998,-0.00382768,0.015461814000000004,0.02122234299999992
1357,0.06575709800000001,0.004913232000000017,0.0,0.0,0.0,0.018256325999999996,0.049976686999999964,0.07780441800000004,0.004165484000000025,0.002224500000000018,0.034700005000000006,1.169920072000001
1377,0.037478427000000036,0.090057419,0.0,0.0,0.035393672,0.030037900999999992,0.02800904799999998,0.03387042600000001,0.000721475000000027,0.056287286999999964,-0.06542758999999998,-0.16249400299999994
1381,0.31399275299999996,-0.00841056300000001,0.0,0.0,0.0,0.013290623000000001,0.042834294999999994,0.00018298000000005477,0.008163584000000002,0.03298251600000002,0.012435362000000005,1.4921234619999995
1400,-0.088855502,-0.009590637999999999,0.0,0.0,0.0,0.014017220999999996,0.04986647300000002,0.04307378299999998,0.010266019999999987,0.03478053999999997,0.018220332000000006,0.8028153009999999
1414,-0.14864094899999997,-0.013086207000000016,-0.7984333379999999,0.0,-0.290535899,-0.175311295,-1.014953482,-0.035030853000000084,0.07364905599999999,0.028641974999999986,-0.521099788,-20.378668702
1418,-0.03228114100000001,-0.008505499000000027,0.015809234,0.0,0.047420757,0.015985360000000004,0.060810166,0.13247112799999994,0.003177448000000027,0.03155823300000005,-0.06875498400000002,-0.04477512000000017
1427,-0.012199661000000028,-0.01938155500000001,0.0,0.0,0.0,-0.032794367000000005,0.0035068679999999963,0.053393687999999995,0.02079636900000001,-0.010740175000000018,-0.01584514900000003,0.22458109800000003
1428,0.109949143,-0.01179558,0.0,0.0,0.0,-0.007482087999999998,0.021673440999999988,0.22762892199999996,0.005766343000000007,0.03595260100000003,-0.043304464999999986,0.407150571
1431,-0.11519093400000002,0.007855767999999999,0.003842092999999998,0.0,0.01344440899999999,0.0007449439999999974,0.0050966459999999825,0.05464594299999992,-0.02371319300000002,0.018080368000000013,-0.035234606,0.39199490300000006
1464,0.471641986,-0.009786191,0.028006379,0.0,0.0,0.005085308999999996,0.03785285299999999,0.07362370900000004,0.014286020999999982,0.03665034999999994,0.055089237999999985,1.626470867
1469,0.13734317999999995,0.05362446400000001,0.0,0.0,0.0,-0.0005549590000000215,0.03427813499999999,-0.005508734000000182,0.03214638400000003,0.05650392800000004,0.06680670999999999,0.48552738100000004
1472,0.11734914199999999,-0.01444801200000001,0.0,0.0,0.0,0.06246494200000002,0.12155670299999999,0.26285041100000006,0.078645197,0.10113398000000007,0.017582383000000007,5.731314858
1473,-0.046073856999999996,-0.010522563999999998,0.0,0.0,0.0,0.01965014300000001,0.05066528099999998,0.028452972999999937,0.010989935000000006,-0.01766026799999998,0.10981634499999998,-0.12107700199999982
1475,-0.140539564,0.013838020999999999,0.0,0.0,0.0,-0.03526436700000002,-0.022462275000000004,-0.08791802299999985,0.0029797369999999823,0.020607229000000005,0.008019915999999988,0.45268492699999996
1480,-0.069826766,0.029304017,0.0,0.0,0.0,0.000818977999999998,-0.020973865000000008,-0.04598701999999988,-0.002505527999999979,-0.03745047400000001,0.007236878000000002,1.436642406
1488,-0.09632775499999996,-0.005367245999999992,0.0,0.0,0.027622093,-0.046402553999999985,-0.0034317910000000174,-0.06571504499999992,0.011326618999999982,-0.023376649000000027,-0.03579099999999999,-0.8164147390000001
