,CREB,STAT5,p38,STAT1,STAT3,S6,IkB,NFkB,ERK,STAT6,MAPKAPK2,Frequency
1326,0.436364732,0.292717434,0.0,0.0,0.393192446,0.169292674,0.505903204,1.14595873,0.379466103,0.642533113,0.200059109,0.438300742
1330,0.134708698,0.371862197,0.0,0.0,0.154137132,0.136777777,0.425510733,1.177821732,0.341857827,0.599989307,0.156694986,0.842378098
1331,0.365346612,0.154342637,0.0,0.0,0.087537609,0.090623228,0.307544429,0.991802368,0.358852884,0.655619821,0.151396533,2.018714457
1337,0.384319189,0.182803177,0.006190917,0.0,0.149242928,0.056133074,0.221688198,0.830074082,0.358797011,0.593398555,0.114675554,0.685573845
1357,0.317385541,0.14204378,0.0,0.0,0.0,0.071953429,0.2540163,0.812291375,0.209323255,0.325435415,0.232014692,8.683562992
1377,0.337121025,0.259512476,0.0,0.0,0.122121834,0.107031669,0.368516252,1.267399434,0.467560317,0.830288315,0.327670619,0.753121675
1381,0.561255642,0.103585769,0.0,0.0,0.0,0.050811025,0.254871175,0.949097909,0.372420361,0.641517519,0.173804342,4.021905088
1400,0.167984332,0.094528017,0.0,0.0,0.0,0.047090687,0.27095202,0.818546586,0.299695711,0.541668802,0.190104077,4.636267232
1414,0.470980604,0.282999275,0.021081933,0.0,0.157622849,0.147774836,0.794725452,1.728251356,0.47770467,0.798192824,0.191424124,3.122530338
1418,0.306228729,0.337891856,0.015809234,0.0,0.047420757,0.159708082,0.833469273,1.563303331,0.483003371,0.829956401,0.256675826,2.612793816
1427,0.262865661,0.071126925,0.0,0.0,0.0,0.104001214,0.303466376,0.930465273,0.243168577,0.360723723,0.242236135,1.428948584
1428,0.274903363,0.121492974,0.0,0.0,0.0,0.10326078,0.259391369,0.989741636,0.220937263,0.353692543,0.229302527,0.88241397
1431,0.49758587,0.11467948,0.029173611,0.0,0.180050935,0.189044942,0.380066292,1.445551359,0.380164737,0.678190682,0.186483631,2.780495955
1464,0.867290405,0.114535362,0.028006379,0.0,0.0,0.119178377,0.266850914,1.14091324,0.351238244,0.672130092,0.37630678,5.091824923
1469,0.417418963,0.177538254,0.0,0.0,0.0,0.136506738,0.434285937,1.134011258,0.318436947,0.595735232,0.304902609,0.899341327
1472,0.295850048,0.076981555,0.0,0.0,0.0,0.237499057,0.299055221,1.113975643,0.332597807,0.590507815,0.134093138,10.88057861
1473,0.167197199,0.09361981,0.0,0.0,0.0,0.222811847,0.288171282,0.719531152,0.193229499,0.358355749,0.413985987,2.743404658
1475,0.242113437,0.073405867,0.0,0.0,0.0,0.1990225,0.243253181,1.062408347,0.452941869,0.825664901,0.165530254,9.791081246
1480,0.104602546,0.107736793,0.0,0.0,0.0,0.212244584,0.242231063,1.012472371,0.351514327,0.663616497,0.15494674,3.406829739
1488,0.319864505,0.173590989,0.0,0.0,0.043235784,0.324191469,0.378900591,1.190015894,0.455812554,0.74511884,0.144182579,1.074464549
