,CREB,STAT5,p38,STAT1,STAT3,S6,IkB,NFkB,ERK,STAT6,MAPKAPK2,Frequency
1326,0.133408353,0.293238036,0.0,0.0,0.149894855,0.00192045,0.452465758,1.163423673,0.45229322,0.721826328,0.203371064,0.134861767
1330,0.064906129,0.754896344,0.0,0.0,0.43828888,0.057966648,0.426794395,1.148399894,0.442596577,0.809572369,0.221222936,0.122653954
1331,0.051703535,0.198568878,0.0,0.0,0.29684641,0.127984551,0.420661953,1.089128132,0.364320119,0.700592981,0.173552082,0.057774656
1337,0.246811834,0.153005904,0.0,0.0,0.015006352,0.046498281,0.263591864,1.465397132,0.365297196,0.496226347,0.159640749,0.019403033
1357,0.325517039,0.136774606,0.0,0.0,0.0,0.077309525,0.252501173,0.794798222,0.283357935,0.416776982,0.192895028,0.498277559
1377,0.112916318,0.519545956,0.0,0.0,2.079314299,0.105476265,0.515905287,1.39158299,0.497711175,0.915339756,0.096287605,0.134386024
1381,0.090160976,0.535513144,0.0,0.0,0.577913552,0.054567462,0.529946886,1.193268912,0.483573237,0.864980685,0.190048941,0.195525504
1400,0.164295234,0.075426969,0.0,0.0,0.0,0.036519915,0.234232203,0.82489029,0.350874149,0.608786429,0.147748764,4.812301166
1414,0.341934068,0.405458139,0.0,0.0,0.096573586,0.171376935,0.715328457,1.547452723,0.401434981,0.689069901,0.213853939,0.194938621
1418,0.20734951,0.303325438,0.065634109,0.0,0.001516581,0.193947682,0.71238377,1.213512605,0.311657077,0.58132387,0.23690074,0.177472788
1427,0.191899844,0.094818372,0.0,0.0,0.0,0.137084897,0.236428361,0.986717588,0.325263832,0.593525885,0.107865097,0.363012342
1428,0.067008168,0.439761524,0.0,0.0,0.330861296,0.097646248,0.291145345,0.964059216,0.28482997,0.600643333,0.110324688,0.328721046
1431,0.152886355,0.144558939,0.0,0.0,0.243538653,0.145203852,0.297849492,0.669571279,0.113158534,0.355210774,0.173008327,0.102627748
1464,0.588967206,0.203041805,0.0,0.0,0.0,0.1118599,0.226166041,1.02130832,0.325754838,0.557081078,0.241198933,0.488064324
1469,0.405280177,0.353977937,0.0,0.0,0.136885728,0.118348259,0.55462232,1.084928772,0.409322183,0.646236772,0.128053449,0.047500422
1472,0.330752188,0.087074973,0.0,0.0,0.0,0.226202326,0.285905768,1.258354336,0.406548887,0.750866094,0.108491503,0.194980502
1473,0.112288096,0.148440176,0.0,0.0,0.01741428,0.3733271,0.503465092,0.708091676,0.295249956,0.553250212,0.282856344,0.0322248
1475,0.277029753,0.08342869,0.0,0.0,0.0,0.290272138,0.363543127,0.880898158,0.36562625,0.658972361,0.139205881,0.131948687
1480,0.094677874,0.097591387,0.0,0.0,0.0,0.159924632,0.219051532,0.968894,0.277040381,0.555519914,0.21442455,0.054268084
1488,0.295262037,0.109915115,0.0,0.0,0.0,0.275742538,0.254348592,0.899319923,0.387733481,0.646202778,0.345030462,0.051051907
