,CREB,STAT5,p38,STAT1,STAT3,S6,IkB,NFkB,ERK,STAT6,MAPKAPK2,Frequency
1326,0.524888324,0.144649679,0.040083918,0.0,1.053645372,1.183300237,0.242600376,0.02076461,0.0,0.0,0.038368456,0.272015003
1330,0.547857881,0.144753306,0.023343434,0.0,0.523565191,0.946125238,0.309249572,0.029084313,0.0,0.0,0.01250842,0.585347745
1331,0.708995391,0.190550079,0.029051571,0.0,1.371772675,0.675463111,0.573298452,0.129386818,0.0,0.0,0.098500343,1.213176914
1337,0.366331767,0.118465181,0.0,0.0,0.413592966,0.706240479,0.176856111,0.0,0.0,0.0,0.01296715,0.116426513
1357,0.654102944,0.074007972,0.030426296,0.0,0.655398045,0.89613654,0.159054904,0.071423913,0.0,0.0,0.062371951,0.200160353
1377,0.684583989,0.162458739,0.381526146,0.0,1.388842405,0.84842943,0.281110881,0.04561211,0.0,0.0,0.028742418,1.668086472
1381,0.400376538,0.095995335,0.124565436,0.0,0.541638873,0.748576532,0.122602283,0.0,0.0,0.0,0.0,0.547299684
1400,0.931975023,0.110291671,0.082866257,0.0,0.467812858,0.78506365,0.197034022,0.012012896,0.0,0.0,0.0,0.778607174
1414,0.437405269,0.136214092,0.013585865,0.0,0.863741131,0.947673873,0.243768244,0.0,0.0,0.0,0.0,1.064324682
1418,0.604285094,0.115176663,0.092151091,0.0,0.362947551,0.770143959,0.235601847,0.017060562,0.0,0.0,0.006452283,0.585606121
1427,0.403963438,0.097666011,0.078513004,0.0,0.884123033,1.82500434,0.144876885,0.0,0.0,0.0,0.0,1.485094123
1428,0.2041453,0.067866198,0.0,0.0,0.347929524,1.82050164,0.076954913,0.0,0.0,0.0,0.0,0.537189844
1431,0.502070275,0.083425114,0.06019687,0.0,0.244506244,1.707887308,0.15665165,0.057069342,0.0,0.0,0.016663651,0.490822789
1464,0.200306993,0.113762787,0.024097101,0.0,0.748673333,2.05325296,0.206039201,0.013573625,0.0,0.0,0.0,2.659904427
1469,0.608213425,0.097517133,0.019829403,0.0,0.344749685,1.864553079,0.153369096,0.0,0.0,0.0,0.0,1.30601488
1472,0.278569334,0.145751252,0.019570204,0.0,1.068642227,2.361442521,0.259503344,0.019792474,0.0,0.0,0.0,9.204019728
1473,0.806321486,0.153036156,0.074656134,0.0,0.921999271,2.440008679,0.18788567,0.017831632,0.0,0.0,0.0,1.685505986
1475,0.184738174,0.083274364,0.0,0.0,0.335346296,2.456368732,0.121221438,0.0,0.0,0.0,0.0,2.122815979
1480,0.369384872,0.08264483,0.0,0.0,0.630723078,2.511068925,0.10801824,0.0,0.0,0.0,0.0,2.130835106
1488,0.619990967,0.217574463,0.055860914,0.0,1.008753838,2.467451275,0.169021617,0.022947343,0.0,0.0,0.0,4.970347606
