,CREB,STAT5,p38,STAT1,STAT3,S6,IkB,NFkB,ERK,STAT6,MAPKAPK2,Frequency
1326,0.195431885,0.567482968,0.0,0.0,0.142810504,0.11671628,0.481886483,1.15261203,0.368332291,0.718903256,0.062068923,0.409260277
1330,0.110521233,0.74643086,0.0,0.0,0.161082255,0.084398335,0.502625193,1.091017228,0.35452683,0.706153884,0.091241067,1.786454791
1331,0.078981851,0.490148008,0.0,0.0,0.0,0.068036304,0.378400279,1.028183681,0.326073108,0.583189368,0.090762784,12.92796228
1337,0.064675794,0.293212705,0.0,0.0,0.333140073,0.078429776,0.431944787,1.229968514,0.335267488,0.563020121,0.075510707,1.626906236
1357,0.179877846,0.26227961,0.0,0.0,0.0,0.056211274,0.297696319,0.965657086,0.33583841,0.539126653,0.10312671,1.058720316
1377,0.167062389,0.432073755,0.0,0.0,1.412836521,0.096479249,0.536080565,1.309725577,0.42246143,0.802256064,0.10725273,0.345571078
1381,0.059066169,0.711661375,0.0,0.0,0.235203789,0.046158583,0.457989213,1.074652333,0.345185076,0.694781548,0.049652613,3.196831147
1400,0.034814374,0.22313477,0.0,0.0,0.066008616,0.016759605,0.460874025,1.0052433,0.278857534,0.55569649,0.055335138,2.696735818
1414,0.656219133,0.268257747,0.873527864,0.0,0.210674207,0.369354629,1.80028214,1.804121386,0.338174968,0.719851839,0.639858601,1.365625057
1418,0.254458203,0.415539972,0.0,0.0,0.0,0.106157501,0.718115518,1.366220009,0.447251294,0.729573185,0.167345032,2.705402364
1427,0.11320801,0.141782946,0.0,0.0,0.0,0.083987878,0.381229047,1.126232577,0.299315668,0.619925414,0.072843883,0.644093967
1428,0.06344941,0.407454327,0.0,0.0,0.0,0.087842548,0.365973018,1.047660659,0.318554064,0.626723448,0.073142175,2.092876775
1431,0.397026601,0.118952002,0.017894913,0.0,0.191811063,0.166372385,0.377755333,1.248670011,0.36874223,0.573299227,0.144066213,1.323049721
1464,0.154569357,0.230545496,0.0,0.0,0.0,0.125697691,0.349403082,1.15924171,0.355998595,0.634724882,0.082755875,1.010285159
1469,0.269641314,0.113353655,0.0,0.0,0.026386799,0.104217432,0.379883923,1.15243258,0.323812155,0.552771251,0.088661237,0.78461914
1472,0.045600696,0.191519239,0.0,0.0,0.0,0.17727853,0.311669669,1.097473522,0.317004178,0.544770893,0.050016944,2.016291456
1473,0.134284709,0.17963128,0.0,0.0,0.0,0.238966038,0.452065877,1.022969662,0.38500346,0.691577151,0.048049115,0.947292716
1475,0.208384142,0.280434594,0.0,0.0,0.081165122,0.274155733,0.385806731,1.179553352,0.360877204,0.625202116,0.050485173,0.793602957
1480,0.105035903,0.17977251,0.0,0.0,0.0,0.230458517,0.393266737,1.205042262,0.336355469,0.60473581,0.075635205,1.40322695
1488,0.311847927,0.158405307,0.0,0.0,0.0,0.329869155,0.307569882,1.072410968,0.409644362,0.613871483,0.128778584,9.281700035
